date,code,y_true,y_true_cls,y_pred_proba,y_pred_cls
2026-02-27,000975,0.09231762427372514,1,0.49871016,0
2026-02-27,002304,-0.024248120300751963,0,0.5184729,1
2026-02-27,601058,-0.024173027989821905,0,0.51833534,1
2026-02-27,600547,0.09976749101669835,1,0.5578051,1
2026-02-27,600026,0.10009718172983484,1,0.47446996,0
2026-02-27,000538,-0.0007136485280998528,0,0.50843376,1
2026-02-27,300666,-0.025739151904203394,0,0.47034,0
2026-02-27,600009,-0.018026876433956063,0,0.49246594,0
2026-02-27,601127,-0.01052925829295559,0,0.5307888,1
2026-02-27,300679,-0.03387096774193543,0,0.49104896,0
2026-02-27,601808,0.10017783046828677,1,0.4707076,0
2026-02-27,601288,0.012499999999999956,1,0.49662834,0
2026-02-27,601988,0.005681818181818121,1,0.48340788,0
2026-02-27,688472,-0.03509979353062631,0,0.534795,1
2026-02-27,600066,0.019198383294038335,1,0.579538,1
2026-02-27,601818,0.0,0,0.47206923,0
2026-02-27,600415,-0.029609690444145298,0,0.53845155,1
2026-02-27,603806,0.006629834254143541,1,0.5145021,1
2026-02-27,002916,0.015098437609472493,1,0.5542742,1
2026-02-27,300676,-0.03313438979213845,0,0.5166325,1
2026-02-27,002241,-0.027225901398086783,0,0.48130435,0
2026-02-27,300751,-0.056509372536924785,0,0.5877361,1
2026-02-27,000625,-0.016274864376130127,0,0.48962173,0
2026-02-27,300750,-0.005233765094587728,0,0.51211315,1
2026-02-27,600436,-0.022911051212938016,0,0.46186453,0
2026-02-27,601633,-0.0039024390243901363,0,0.50959325,1
2026-02-27,002709,-0.02105014191106913,0,0.53227514,1
2026-02-27,300558,-0.03869565217391302,0,0.521227,1
2026-02-27,601225,0.04683544303797471,1,0.5061205,1
2026-02-27,601618,-0.006230529595015577,0,0.39746544,0
2026-02-27,688008,-0.02512992968511163,0,0.49224252,0
2026-02-27,601919,0.028647568287808012,1,0.47640783,0
2026-02-27,603501,-0.033089430894308935,0,0.49011648,0
2026-02-27,600233,-0.0168281489036205,0,0.43154427,0
2026-02-27,300124,-0.021119034558420235,0,0.53274477,1
2026-02-27,600028,0.10061919504643968,1,0.48383772,0
2026-02-27,300735,-0.024943310657596363,0,0.4520875,0
2026-02-27,000617,0.05830583058305816,1,0.4642599,0
2026-02-27,601059,-0.005081874647091977,0,0.4888293,0
2026-02-27,600150,0.010066225165562992,1,0.4950068,0
2026-02-27,600482,0.0011894142134998287,1,0.47239995,0
2026-02-27,600600,-0.008003841844085202,0,0.4902447,0
2026-02-27,601898,0.09096901779828603,1,0.4645548,0
2026-02-27,601998,-0.004166666666666652,0,0.4931295,0
2026-02-27,601816,0.01414141414141401,1,0.46549296,0
2026-02-27,601865,-0.022248243559718883,0,0.48013425,0
2026-02-27,600010,0.024691358024691246,1,0.33296368,0
2026-02-27,300136,0.02402402402402415,1,0.47696897,0
2026-02-27,002384,0.06405610753945057,1,0.46233132,0
2026-02-27,000651,-0.006675567423230944,0,0.5273762,1
2026-02-27,002460,-0.015868673050615567,0,0.47708952,0
2026-02-27,301308,-0.029893726431264867,0,0.4563065,0
2026-02-27,000999,0.010041551246537495,1,0.5305565,1
2026-02-27,601985,0.016431924882629234,1,0.47562566,0
2026-02-27,600372,-0.004337050805452325,0,0.51771617,1
2026-02-27,600660,0.0011589403973510937,1,0.48661974,0
2026-02-27,601298,0.004296455424274814,1,0.48858774,0
2026-02-27,003816,0.02784810126582271,1,0.42286086,0
2026-02-27,002938,-0.02559755890828963,0,0.47623375,0
2026-02-27,601066,-0.01635220125786163,0,0.51365864,1
2026-02-27,600048,-0.0014705882352941124,0,0.5261628,1
2026-02-27,002252,0.009538950715421324,1,0.52618223,1
2026-02-27,000301,0.01766513056835639,1,0.49098063,0
2026-02-27,002049,0.0031367628607277265,1,0.49229175,0
2026-02-27,300567,0.005041576638512568,1,0.5189719,1
2026-02-27,002230,-0.02687208885704051,0,0.50071424,1
2026-02-27,600460,-0.032929481205343225,0,0.5027455,1
2026-02-27,300115,-0.03489273714138008,0,0.53937846,1
2026-02-27,300724,-0.035483349498868444,0,0.5020034,1
2026-02-27,601211,-0.005282620179609121,0,0.54085046,1
2026-02-27,601825,-0.0023781212841854638,0,0.5040897,1
2026-02-27,000800,-0.00721500721500723,0,0.5010107,1
2026-02-27,601658,0.004024144869215318,1,0.47314367,0
2026-02-27,300001,0.008280887711162643,1,0.44695523,0
2026-02-27,300122,-0.03817235396182761,0,0.46272764,0
2026-02-27,300601,-0.04053156146179415,0,0.50968444,1
2026-02-27,300748,-0.027020447906523803,0,0.48411632,0
2026-02-27,002714,-0.001918976545842166,0,0.48779938,0
2026-02-27,000001,-0.004587155963302836,0,0.4870665,0
2026-02-27,601088,0.0584477046852816,1,0.53667295,1
2026-02-27,000786,0.053233297606288144,1,0.5279921,1
2026-02-27,002236,-0.02336448598130858,0,0.5054893,1
2026-02-27,600377,0.005833333333333357,1,0.4958826,0
2026-02-27,688981,-0.02147826086956517,0,0.50753385,1
2026-02-27,601872,0.09975369458128092,1,0.5430919,1
2026-02-27,300604,-0.02975778546712815,0,0.4858221,0
2026-02-27,601800,0.0012285012285011554,1,0.49660712,0
2026-02-27,000983,0.008174386920980936,1,0.44846204,0
2026-02-27,601456,-0.014213197969543012,0,0.4855896,0
2026-02-27,601688,-0.009354536950420878,0,0.52507865,1
2026-02-27,300782,0.009228083302157408,1,0.4442776,0
2026-02-27,600674,0.02423822714681445,1,0.47702685,0
2026-02-27,600050,0.00203252032520318,1,0.4405216,0
2026-02-27,601077,0.0015408320493066618,1,0.5083795,1
2026-02-27,300142,-0.04126213592233008,0,0.45081052,0
2026-02-27,301358,-0.003133860617818396,0,0.52685666,1
2026-02-27,000063,-0.02095730918499339,0,0.4866474,0
2026-02-27,600016,0.01804123711340222,1,0.46047527,0
2026-02-27,601236,0.0,0,0.47408903,0
2026-02-27,600588,-0.03586497890295359,0,0.52533144,1
2026-02-27,300548,0.05845032397408212,1,0.5777963,1
2026-02-27,601229,0.00723140495867769,1,0.5006852,1
2026-03-02,300408,-0.05126984126984124,0,0.4884711,0
2026-03-02,688599,-0.012672176308539784,0,0.51220685,1
2026-03-02,600030,-0.009974141115626112,0,0.49712592,0
2026-03-02,601229,0.011282051282051286,1,0.49444002,0
2026-03-02,002129,-0.014985014985015033,0,0.5134536,1
2026-03-02,302132,-0.056567362199975824,0,0.47707793,0
2026-03-02,300347,-0.03331067301155677,0,0.51729685,1
2026-03-02,000708,-0.0011273957158962622,0,0.42168295,0
2026-03-02,600048,-0.016200294550810068,0,0.519682,1
2026-03-02,300979,-0.008814270724029405,0,0.52869076,1
2026-03-02,601166,0.007099945385035555,1,0.5234889,1
2026-03-02,601658,0.01002004008016022,1,0.45229888,0
2026-03-02,600930,-0.01157024793388417,0,0.41324878,0
2026-03-02,000333,-0.011491284699806315,0,0.49727124,0
2026-03-02,601888,-0.030345710627400657,0,0.62336427,1
2026-03-02,601668,0.0,0,0.46012545,0
2026-03-02,688472,-0.00998573466476449,0,0.52557546,1
2026-03-02,600905,-0.0023809523809523725,0,0.3985833,0
2026-03-02,300014,0.0026054388536069784,1,0.5226521,1
2026-03-02,002352,0.0,0,0.5121472,1
2026-03-02,300394,-0.04411428571428566,0,0.49565232,0
2026-03-02,002142,-0.004953560371516952,0,0.49348864,0
2026-03-02,300373,-0.07721060623758902,0,0.5273071,1
2026-03-02,601186,-0.013605442176870652,0,0.45487922,0
2026-03-02,300383,-0.08991494532199273,0,0.5569136,1
2026-03-02,000983,0.021621621621621623,1,0.406661,0
2026-03-02,600009,-0.001335113484646211,0,0.48294377,0
2026-03-02,601901,-0.017218543046357615,0,0.5017232,1
2026-03-02,600000,0.005165289256198413,1,0.49081433,0
2026-03-02,600219,-0.028340080971659964,0,0.34680158,0
2026-03-02,002920,-0.013850875010367303,0,0.49318504,0
2026-03-02,600011,0.004054054054053902,1,0.4174634,0
2026-03-02,600918,-0.003159557661927437,0,0.47324494,0
2026-03-02,300003,-0.042768711311198526,0,0.508744,1
2026-03-02,300001,-0.022996057818659765,0,0.4457765,0
2026-03-02,601236,-0.01225490196078427,0,0.4489893,0
2026-03-02,002594,-0.016324000413265982,0,0.4594422,0
2026-03-02,300002,-0.061075660893345485,0,0.5923721,1
2026-03-02,601211,0.0010621348911312722,1,0.5277357,1
2026-03-02,600050,-0.008113590263691739,0,0.44192585,0
2026-03-02,000617,-0.015592515592515399,0,0.42365998,0
2026-03-02,603833,-0.00877192982456143,0,0.51477605,1
2026-03-02,600926,0.0006071645415908211,1,0.5091494,1
2026-03-02,601169,-0.0036832412523019054,0,0.4747805,0
2026-03-02,002938,-0.06871955462769652,0,0.46337017,0
2026-03-02,002600,-0.05585106382978722,0,0.53107595,1
2026-03-02,002241,-0.045385779122541714,0,0.51650447,1
2026-03-02,000725,-0.03786191536748329,0,0.39203873,0
2026-03-02,003816,-0.009852216748768461,0,0.383739,0
2026-03-02,002252,-0.007874015748031482,0,0.46140572,0
2026-03-02,600061,-0.004059539918809141,0,0.4818467,0
2026-03-02,600196,-0.02448355011476666,0,0.5045829,1
2026-03-02,600010,-0.09337349397590367,0,0.37778202,0
2026-03-02,300395,-0.13181467181467177,0,0.5267561,1
2026-03-02,601225,0.0193470374848852,1,0.41961697,0
2026-03-02,601628,0.012158752007340956,1,0.6492097,1
2026-03-02,603288,0.011500701262272095,1,0.5236473,1
2026-03-02,600039,-0.007881773399014746,0,0.42295873,0
2026-03-02,300012,-0.05234657039711199,0,0.4596685,0
2026-03-02,300972,-0.022915843540102676,0,0.4714144,0
2026-03-02,601360,-0.05091819699499178,0,0.54811215,1
2026-03-02,601728,0.0017035775127767216,1,0.43813357,0
2026-03-02,688981,-0.03750111081489382,0,0.5029353,1
2026-03-02,300144,0.009937888198757738,1,0.59731215,1
2026-03-02,301165,-0.06372225884421001,0,0.5000979,1
2026-03-02,601336,0.015189539030511234,1,0.53543955,1
2026-03-02,601012,-0.007174392935982432,0,0.5280571,1
2026-03-02,002311,-0.0029514849658734965,0,0.50446564,1
2026-03-02,600015,0.001474926253687281,1,0.53044564,1
2026-03-02,600150,-0.014686598478888091,0,0.48094732,0
2026-03-02,301236,-0.037460978147762725,0,0.5191698,1
2026-03-02,300122,-0.03908598917618755,0,0.5211772,1
2026-03-02,601872,0.10022396416573343,1,0.5018008,1
2026-03-02,601688,-0.01227573182247399,0,0.5571483,1
2026-03-02,300251,-0.04598930481283414,0,0.549796,1
2026-03-02,601077,0.03230769230769237,1,0.50778526,1
2026-03-02,300253,-0.06523855890944497,0,0.5621752,1
2026-03-02,601009,0.004416961130741859,1,0.4920315,0
2026-03-02,300115,-0.060792715586502455,0,0.5630297,1
2026-03-02,688396,-0.05436156763590394,0,0.5553845,1
2026-03-02,000001,0.0027649769585254003,1,0.49482688,0
2026-03-02,601088,0.02414486921529191,1,0.47456992,0
2026-03-02,002236,-0.038277511961722466,0,0.5126001,1
2026-03-02,300255,-0.010886469673405785,0,0.46120673,0
2026-03-02,600176,-0.0670194003527338,0,0.50007236,1
2026-03-02,300100,-0.05305420131918537,0,0.58865225,1
2026-03-02,000977,-0.04129937969311137,0,0.5204423,1
2026-03-02,301358,0.0026946107784431295,1,0.52487004,1
2026-03-02,002179,-0.041963795940757054,0,0.44313437,0
2026-03-02,601319,0.010514018691588856,1,0.50202507,1
2026-03-02,601006,0.009708737864077666,1,0.46135512,0
2026-03-02,002714,-0.005981627857295502,0,0.48969406,0
2026-03-02,603369,-0.0043117744610281505,0,0.6645319,1
2026-03-02,688223,-0.014945652173913082,0,0.49481842,0
2026-03-02,600089,-0.057478564623690054,0,0.49641952,0
2026-03-02,300223,-0.08090062111801255,0,0.50859797,1
2026-03-02,601100,-0.046833184656556615,0,0.5405856,1
2026-03-02,601898,0.05740181268882161,1,0.40311372,0
2026-03-02,601633,-0.012242899118511286,0,0.5161779,1
2026-03-02,601058,-0.0423728813559322,0,0.5150493,1
2026-03-02,000895,0.014015151515151647,1,0.51220757,1
2026-03-02,600160,-0.026558891454965372,0,0.44114888,0
2026-03-02,688256,-0.0493749475627151,0,0.6333636,1
2026-03-02,301301,-0.026978417266186994,0,0.49138325,0
2026-03-02,600016,-0.0075949367088608,0,0.48991254,0
2026-03-02,601021,-0.025436598329536708,0,0.5458094,1
2026-03-02,300142,-0.03544303797468351,0,0.4796496,0
2026-03-02,002230,-0.0399484536082475,0,0.5299536,1
2026-03-02,601689,-0.04048582995951411,0,0.58102703,1
2026-03-02,300146,-0.010152284263959421,0,0.49607462,0
2026-03-02,301269,-0.05155887397840786,0,0.48485538,0
2026-03-02,601865,-0.03413173652694612,0,0.50044435,1
2026-03-02,002709,-0.01860352742208271,0,0.5294298,1
2026-03-02,000999,0.013027082619129216,1,0.50282043,1
2026-03-02,601318,0.003528468323977574,1,0.54408294,1
2026-03-02,300136,-0.12660971567002433,0,0.48870155,0
2026-03-02,002180,-0.06356137797185824,0,0.526126,1
2026-03-02,601059,-0.0034052213393871433,0,0.49334893,0
2026-03-02,603392,-0.03153153153153143,0,0.5126545,1
2026-03-02,000651,-0.002956989247311803,0,0.518098,1
2026-03-02,301308,-0.07095907838009763,0,0.58646625,1
2026-03-02,601298,0.004278074866310266,1,0.46643034,0
2026-03-02,300207,-0.022788721514098054,0,0.49356762,0
2026-03-02,002648,-0.03643724696356265,0,0.43045142,0
2026-03-02,601018,-0.011709601873536313,0,0.4433608,0
2026-03-02,601066,0.0017050298380221207,1,0.51329905,1
2026-03-02,600161,-0.02625152625152627,0,0.5332146,1
2026-03-02,603501,-0.02169343311191463,0,0.5155874,1
2026-03-02,300124,-0.03320257775287183,0,0.5430642,1
2026-03-02,000625,0.009191176470588092,1,0.48187205,0
2026-03-02,601698,-0.09155107187894063,0,0.4522067,0
2026-03-02,601899,-0.04684817267598729,0,0.46997362,0
2026-03-02,300316,-0.0929029957203994,0,0.5120156,1
2026-03-02,601127,-0.03569074300781605,0,0.53115934,1
2026-03-02,600031,-0.033957335655202314,0,0.5471347,1
2026-03-02,601288,0.03858024691358031,1,0.48247248,0
2026-03-02,603993,-0.0532258064516129,0,0.45839077,0
2026-03-02,600066,-0.02148050231328491,0,0.5205173,1
2026-03-02,300999,0.003790489317711865,1,0.5252704,1
2026-03-02,603296,-0.033538289547233036,0,0.5120083,1
2026-03-02,603806,-0.0318331503841931,0,0.4892623,0
2026-03-02,601136,-0.017231795441912112,0,0.5232497,1
2026-03-02,002916,-0.06494806225627214,0,0.5249373,1
2026-03-02,601857,0.10041841004184104,1,0.4448529,0
2026-03-02,600941,0.0005231219920485142,1,0.47916102,0
2026-03-02,000938,-0.04864433811802227,0,0.5207866,1
2026-03-02,300024,-0.050618010594467355,0,0.5290736,1
2026-03-02,300339,0.015068214212991204,1,0.531817,1
2026-03-02,301611,-0.05607626371865737,0,0.501936,1
2026-03-02,000596,-0.01271656567380719,0,0.57974195,1
2026-03-02,601881,0.0,0,0.4973906,0
2026-03-02,300017,-0.07234479220112877,0,0.49859616,0
2026-03-02,600938,0.10010136847440432,1,0.447825,0
2026-03-02,601138,-0.011705384476859315,0,0.5018463,1
2026-03-02,688009,-0.01858108108108114,0,0.4389305,0
2026-03-02,601699,0.005387205387205496,1,0.4180255,0
2026-03-02,600188,0.08753315649867366,1,0.4433168,0
2026-03-02,601238,-0.017587939698492372,0,0.46374294,0
2026-03-02,601868,-0.015625,0,0.40023643,0
2026-03-02,300015,-0.004812319538017418,0,0.49990347,0
2026-03-02,300346,-0.07606142728093945,0,0.51235217,1
2026-03-02,000876,0.003456221198156806,1,0.48932615,0
2026-03-02,603799,-0.08578712555768009,0,0.45773205,0
2026-03-02,600018,0.011695906432748648,1,0.4457559,0
2026-03-02,301536,-0.08894460362941736,0,0.45950142,0
2026-03-02,002625,-0.06314273961332784,0,0.48792854,0
2026-03-02,600036,0.01318851823118683,1,0.5141967,1
2026-03-02,300073,-0.04049900560477315,0,0.522187,1
2026-03-02,603986,-0.06911137642844956,0,0.6074445,1
2026-03-02,300274,0.007430713616280782,1,0.4940401,0
2026-03-02,601111,-0.022222222222222143,0,0.5101372,1
2026-03-02,600999,-0.007893139040680008,0,0.50152713,1
2026-03-02,301498,-0.0016846361185983705,0,0.5525699,1
2026-03-02,000661,-0.02175568367235936,0,0.4596989,0
2026-03-02,002736,-0.00483481063658342,0,0.49691713,0
2026-03-02,600183,-0.011833455076698307,0,0.46539485,0
2026-03-02,300059,-0.014123006833712926,0,0.5070712,1
2026-03-02,600085,0.0,0,0.5235685,1
2026-03-02,300285,-0.057387691508699046,0,0.49220878,0
2026-03-02,002601,-0.03137428192664593,0,0.4707061,0
2026-03-02,301200,-0.06043812752640487,0,0.4850049,0
2026-03-02,000630,-0.07838479809976251,0,0.41044486,0
2026-03-02,601328,0.024316109422492405,1,0.4757231,0
2026-03-02,601117,-0.0286624203821656,0,0.48464596,0
2026-03-02,000338,-0.045454545454545414,0,0.497803,0
2026-03-02,600989,0.08320668693009114,1,0.42819914,0
2026-03-02,000100,-0.04040404040404044,0,0.4313322,0
2026-03-02,300058,-0.058045977011494165,0,0.5522092,1
2026-03-02,300308,-0.011882645728907626,0,0.62014884,1
2026-03-02,001289,0.0029359953024072905,1,0.42257017,0
2026-03-02,601669,-0.022727272727272707,0,0.43112755,0
2026-03-02,600958,-0.00504032258064524,0,0.47771105,0
2026-03-02,002304,-0.013870159892120926,0,0.6069178,1
2026-03-02,300054,-0.0617393228590396,0,0.5324681,1
2026-03-02,688012,-0.044795783926218635,0,0.5327738,1
2026-03-02,600233,-0.018153526970954403,0,0.4366482,0
2026-03-02,600919,0.00287356321839094,1,0.5031079,1
2026-03-02,603893,-0.0575773107807962,0,0.5083299,1
2026-03-02,000301,0.10037735849056606,1,0.45068446,0
2026-03-02,300567,-0.08892508143322475,0,0.5071307,1
2026-03-02,600660,-0.010418389283942342,0,0.4896346,0
2026-03-02,600690,-0.009478672985782088,0,0.51856714,1
2026-03-02,600023,-0.0055248618784529135,0,0.43844488,0
2026-03-02,600332,-0.005903187721369441,0,0.5154683,1
2026-03-02,002074,-0.02580645161290329,0,0.5040724,1
2026-03-02,600547,-0.03382663847780121,0,0.4756505,0
2026-03-02,601788,-0.00916870415647908,0,0.4905652,0
2026-03-02,300666,-0.02065382665990867,0,0.48478672,0
2026-03-02,601878,-0.016098484848484862,0,0.45210087,0
2026-03-02,300724,-0.030671247800217905,0,0.510473,1
2026-03-02,600886,0.010401188707280795,1,0.42477974,0
2026-03-02,000002,-0.01684210526315788,0,0.5112941,1
2026-03-02,002050,-0.05708502024291495,0,0.5604507,1
2026-03-02,002371,-0.04216401889222843,0,0.5200272,1
2026-03-02,002049,-0.06028767979987504,0,0.49255282,0
2026-03-02,601939,0.021814006888633664,1,0.48399538,0
2026-03-02,601816,0.015936254980079667,1,0.42877862,0
2026-03-02,601601,-0.0010002500625155841,0,0.65958714,1
2026-03-02,300760,-0.017964071856287345,0,0.45391658,0
2026-03-02,600026,0.09982332155477014,1,0.49097613,0
2026-03-02,600372,-0.07654013690105788,0,0.5367327,1
2026-03-02,600019,-0.017783857729138153,0,0.41387078,0
2026-03-02,300735,-0.06356589147286829,0,0.47165948,0
2026-03-02,000807,-0.01187214611872145,0,0.44472247,0
2026-03-02,600803,0.10018298261665137,1,0.38010395,0
2026-03-02,600482,-0.036234036234036204,0,0.4534497,0
2026-03-02,601988,0.020715630885122405,1,0.4780548,0
2026-03-02,300896,-0.012381020539611987,0,0.46381068,0
2026-03-02,300433,-0.04241531664212095,0,0.5141043,1
2026-03-02,300679,-0.07440973050321964,0,0.51252633,1
2026-03-02,600515,-0.019464720194647178,0,0.49657196,0
2026-03-02,600025,0.01763485477178417,1,0.40234476,0
2026-03-02,601919,0.09909326424870457,1,0.41502747,0
2026-03-02,601998,0.015341701534170138,1,0.48118556,0
2026-03-02,603019,-0.07927031509121063,0,0.5182779,1
2026-03-02,601838,0.0011947431302272715,1,0.4869655,0
2026-03-02,600362,-0.06357993625230662,0,0.48688546,0
2026-03-02,002466,-0.06524102935846321,0,0.43590748,0
2026-03-02,000800,-0.008720930232558044,0,0.49189603,0
2026-03-02,601618,-0.021943573667711602,0,0.39522654,0
2026-03-02,300442,-0.022391084093211888,0,0.5184067,1
2026-03-02,601916,-0.0033222591362125353,0,0.40808353,0
2026-03-02,002460,-0.06491520711704202,0,0.48485807,0
2026-03-02,300699,-0.0986335403726708,0,0.4980326,0
2026-03-02,000166,-0.004024144869215207,0,0.48858285,0
2026-03-02,601825,0.007151370679379987,1,0.4964379,0
2026-03-02,600809,0.019934393136512796,1,0.5448292,1
2026-03-02,300502,0.0031496062992124596,1,0.6070301,1
2026-03-02,002422,-0.02251655629139071,0,0.54318625,1
2026-03-02,600845,-0.05882352941176483,0,0.52334946,1
2026-03-02,300454,-0.056608280254777044,0,0.63152164,1
2026-03-02,601390,-0.03531300160513651,0,0.3918504,0
2026-03-02,300676,-0.046828437633035236,0,0.54625005,1
2026-03-02,600489,-0.038834951456310884,0,0.5305527,1
2026-03-02,300548,-0.0024869276877947932,0,0.46597922,0
2026-03-02,601607,-0.002318840579710102,0,0.5106701,1
2026-03-02,600029,-0.03142857142857136,0,0.54424715,1
2026-03-02,300718,-0.04794257146519687,0,0.50540084,1
2026-03-02,600027,-0.005780346820809301,0,0.40911016,0
2026-03-02,300458,-0.05986696230598687,0,0.5219482,1
2026-03-02,000792,-0.06055045871559617,0,0.46723437,0
2026-03-02,000975,-0.06294326241134762,0,0.48791924,0
2026-03-02,600426,0.0009876543209876854,1,0.47403577,0
2026-03-02,300529,-0.017571059431524594,0,0.50885415,1
2026-03-02,300803,-0.012752205432788877,0,0.49638888,0
2026-03-02,688303,-0.015371832156211074,0,0.4904951,0
2026-03-02,600600,0.0020977892528644126,1,0.52119833,1
2026-03-02,600309,-0.03424512298558091,0,0.47424704,0
2026-03-02,300677,0.009341637010676251,1,0.45614785,0
2026-03-02,300888,-0.021937321937322007,0,0.5088077,1
2026-03-02,000768,-0.08154780940198281,0,0.48647633,0
2026-03-02,300832,0.03363006923837797,1,0.5210581,1
2026-03-02,300751,-0.04703617608600896,0,0.511729,1
2026-03-02,601799,-0.03340901719104772,0,0.49642596,0
2026-03-02,605117,0.06098303610265332,1,0.4849131,0
2026-03-02,601808,0.10021551724137945,1,0.41346207,0
2026-03-02,600760,-0.0381363244176014,0,0.46796554,0
2026-03-02,603259,-0.02384423157017912,0,0.5204652,1
2026-03-02,600522,-0.04668874172185433,0,0.5217581,1
2026-03-02,600415,-0.02288488210818307,0,0.5676048,1
2026-03-02,600875,-0.06211676886163686,0,0.4894541,0
2026-03-02,300558,-0.04002713704206229,0,0.5174616,1
2026-03-02,688008,-0.07244104365278481,0,0.48262525,0
2026-03-02,002001,0.04276923076923089,1,0.48895434,0
2026-03-02,688506,-0.030078431372548953,0,0.5807146,1
2026-03-02,300474,0.0026210511794730884,1,0.50789165,1
2026-03-02,600028,0.09985935302391002,1,0.44013387,0
2026-03-02,300450,-0.05874624624624625,0,0.52052027,1
2026-03-02,600674,0.014198782961460488,1,0.43320248,0
2026-03-02,688271,-0.016262705238467623,0,0.48381796,0
2026-03-02,300661,-0.06973293768545996,0,0.55778176,1
2026-03-02,603195,0.010813352139163124,1,0.5212765,1
2026-03-02,601766,-0.0031796502384738856,0,0.48072577,0
2026-03-02,600460,-0.07709604882749754,0,0.5028636,1
2026-03-02,300604,-0.08059914407988578,0,0.49176776,0
2026-03-02,002463,-0.0690118480517895,0,0.46414256,0
2026-03-02,002493,-0.03620474406991259,0,0.43956226,0
2026-03-02,600893,-0.08149959250203753,0,0.49756125,0
2026-03-02,300418,-0.09967292132897243,0,0.5414998,1
2026-03-02,300498,0.012578616352201255,1,0.48672804,0
2026-03-02,600584,0.017104981825956767,1,0.5109345,1
2026-03-02,601995,-0.0008660508083141449,0,0.5047267,1
2026-03-02,002415,-0.027278562259306804,0,0.5123746,1
2026-03-02,002475,-0.035023416819385034,0,0.54948115,1
2026-03-02,000786,-0.016282225237449155,0,0.4850379,0
2026-03-02,601985,0.004618937644341736,1,0.4350712,0
2026-03-02,300413,-0.03906581740976656,0,0.56860626,1
2026-03-02,300476,-0.06363336630398952,0,0.50191784,1
2026-03-02,600276,-0.017051705170517018,0,0.5171415,1
2026-03-02,600377,0.010770505385252704,1,0.5019205,1
2026-03-02,300957,-0.03588621444201312,0,0.52733624,1
2026-03-02,000963,-0.009027373325567911,0,0.54509234,1
2026-03-02,300748,-0.07355516637478099,0,0.48459092,0
2026-03-02,000408,-0.06929426810835959,0,0.48224735,0
2026-03-02,300750,0.011316207160072755,1,0.554984,1
2026-03-02,001391,-0.0017152658662091813,0,0.44837517,0
2026-03-02,600900,0.015054572826495916,1,0.48092338,0
2026-03-02,688187,-0.058665321902840795,0,0.49982405,0
2026-03-02,001979,0.0030456852791880262,1,0.5107226,1
2026-03-02,600585,-0.03183736095128509,0,0.4713485,0
2026-03-02,600570,-0.04386873920552681,0,0.5589173,1
2026-03-02,600406,-0.022237910342393197,0,0.44393358,0
2026-03-02,300857,-0.05704955820207458,0,0.552637,1
2026-03-02,601600,-0.021023125437981682,0,0.4651702,0
2026-03-02,002028,-0.01406551925583066,0,0.47175968,0
2026-03-02,300487,0.017931778347040517,1,0.49013096,0
2026-03-02,600795,-0.002012072434607548,0,0.41079265,0
2026-03-02,601877,-0.03780887168800251,0,0.45884988,0
2026-03-02,002459,0.0016877637130801038,1,0.4958712,0
2026-03-02,300496,-0.057929452251218705,0,0.548522,1
2026-03-02,300765,-0.04363057324840758,0,0.5603191,1
2026-03-02,600741,-0.01240310077519391,0,0.47121203,0
2026-03-02,300601,-0.04155124653739606,0,0.49442324,0
2026-03-02,601398,0.02298850574712641,1,0.48737076,0
2026-03-02,600588,-0.04084609773887682,0,0.52149755,1
2026-03-02,600436,-0.004388714733542298,0,0.46550176,0
2026-03-02,300627,-0.09142709142709149,0,0.5085541,1
2026-03-02,000568,-0.006193953961357135,0,0.61058784,1
2026-03-02,600887,-0.0026923076923076605,0,0.49220392,0
2026-03-02,300432,-0.05481823427582222,0,0.49236202,0
2026-03-02,601800,-0.008588957055214785,0,0.44990847,0
2026-03-02,300782,-0.03620412702335363,0,0.43915954,0
2026-03-02,300759,-0.046643109540635996,0,0.5438172,1
2026-03-02,605499,-0.00973492351131533,0,0.55139476,1
2026-03-02,601377,-0.01957831325301207,0,0.48283994,0
2026-03-02,688169,-0.02580738177623998,0,0.50669813,1
2026-03-02,601818,0.006172839506172645,1,0.45834428,0
2026-03-02,300628,-0.034893381334810236,0,0.5209385,1
2026-03-02,001965,-0.0051229508196720674,0,0.46179637,0
2026-03-02,000538,-0.0010712372790572244,0,0.4949717,0
2026-03-02,000776,-0.006773101112723778,0,0.53763014,1
2026-03-02,300866,0.03396869342987974,1,0.503673,1
2026-03-02,000063,-0.028805496828752775,0,0.4931035,0
2026-03-02,601456,-0.008238928939237944,0,0.46286857,0
2026-03-02,300763,0.05322160570716794,1,0.46141374,0
2026-03-02,600346,-0.01811320754716983,0,0.47639117,0
2026-03-02,000425,-0.01317957166392092,0,0.4780544,0
2026-03-02,000858,-0.0064909901181942065,0,0.5073946,1
2026-03-02,600519,-0.009665928297143855,0,0.47722143,0
2026-03-02,300919,-0.055783282837283954,0,0.4779631,0
2026-03-02,002384,0.04229374931341301,1,0.4657871,0
2026-03-02,603260,-0.033931741960939066,0,0.45425692,0
2026-03-02,002027,-0.013100436681222738,0,0.5762443,1
2026-03-03,001965,-0.026776519052523318,0,0.47712812,0
2026-03-03,601689,-0.005000781372089369,0,0.64498836,1
2026-03-03,301269,-0.0037234042553191404,0,0.544574,1
2026-03-03,000792,0.010881696428571175,1,0.51584846,1
2026-03-03,601881,-0.030598052851182334,0,0.4988784,0
