ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300724.SZ,20210222,113.64,114.77,108.5,109.69,113.57,-3.88,-3.4164,36977.81,412194.43
300724.SZ,20210223,108.35,109.4,104.56,106.7,109.69,-2.99,-2.7259,41478.46,441117.904
300724.SZ,20210224,107.77,110.0,105.53,109.0,106.7,2.3,2.1556,59264.94,638393.111
300724.SZ,20210225,109.1,112.5,107.7,110.1,109.0,1.1,1.0092,32755.4,359917.549
300724.SZ,20210226,108.97,111.0,105.0,107.91,110.1,-2.19,-1.9891,35258.38,381156.723
300724.SZ,20210301,108.03,111.68,106.5,109.97,107.91,2.06,1.909,33200.03,364769.773
300724.SZ,20210302,109.8,112.47,105.75,106.86,109.97,-3.11,-2.828,27391.91,297959.873
300724.SZ,20210303,106.31,111.45,104.8,111.18,106.86,4.32,4.0427,40120.13,434887.363
300724.SZ,20210304,110.1,110.11,98.0,99.09,111.18,-12.09,-10.8743,43784.04,449507.704
300724.SZ,20210305,96.05,104.87,96.0,103.49,99.09,4.4,4.4404,45207.64,458417.022
300724.SZ,20210308,104.96,104.96,98.23,98.65,103.49,-4.84,-4.6768,32023.23,324414.789
300724.SZ,20210309,97.88,101.25,93.67,96.02,98.65,-2.63,-2.666,33776.56,331500.573
300724.SZ,20210310,99.54,100.38,95.86,97.33,96.02,1.31,1.3643,28409.16,277554.354
300724.SZ,20210311,99.0,99.63,94.97,97.45,97.33,0.12,0.1233,23997.63,233800.395
300724.SZ,20210312,100.53,101.99,93.33,94.41,97.45,-3.04,-3.1195,34441.56,330303.941
300724.SZ,20210315,92.83,95.4,92.02,93.76,94.41,-0.65,-0.6885,26767.5,250997.159
300724.SZ,20210316,93.39,95.24,90.88,92.82,93.76,-0.94,-1.0026,33845.85,313808.795
300724.SZ,20210317,92.72,97.59,92.46,97.04,92.82,4.22,4.5464,28521.2,272839.177
300724.SZ,20210318,98.59,106.55,96.47,105.87,97.04,8.83,9.0993,47841.77,495003.578
300724.SZ,20210319,102.62,107.18,101.06,104.84,105.87,-1.03,-0.9729,30057.98,313704.852
300724.SZ,20210322,104.47,110.97,104.0,104.91,104.84,0.07,0.0668,27108.35,289791.913
300724.SZ,20210323,106.47,108.47,104.09,106.18,104.91,1.27,1.2106,22473.33,239598.161
300724.SZ,20210324,104.99,105.59,95.93,97.88,106.18,-8.3,-7.8169,38293.63,379611.514
300724.SZ,20210325,97.91,104.51,97.91,103.49,97.88,5.61,5.7315,31332.69,320151.322
300724.SZ,20210326,105.0,111.44,103.8,110.5,103.49,7.01,6.7736,44953.11,489901.226
300724.SZ,20210329,111.91,112.9,108.1,110.61,110.5,0.11,0.0995,28074.19,310475.472
300724.SZ,20210330,109.5,113.25,108.45,111.55,110.61,0.94,0.8498,31895.9,354766.09
300724.SZ,20210331,110.3,112.0,106.51,108.33,111.55,-3.22,-2.8866,41404.79,449273.133
300724.SZ,20210401,110.37,111.97,107.7,111.08,108.33,2.75,2.5385,24028.6,264143.724
300724.SZ,20210402,111.9,113.28,108.15,110.12,111.08,-0.96,-0.8642,16008.84,177810.947
300724.SZ,20210406,110.33,122.4,110.12,118.9,110.12,8.78,7.9731,56862.93,668281.627
300724.SZ,20210407,120.0,120.0,109.0,112.74,118.9,-6.16,-5.1808,44868.17,502009.657
300724.SZ,20210408,111.55,116.0,110.22,114.89,112.74,2.15,1.907,38795.51,442950.596
300724.SZ,20210409,114.88,116.0,107.1,108.5,114.89,-6.39,-5.5618,37865.8,418419.305
300724.SZ,20210412,108.33,113.65,107.0,108.8,108.5,0.3,0.2765,36826.64,404263.135
300724.SZ,20210413,110.34,110.34,102.9,104.17,108.8,-4.63,-4.2555,26844.74,284954.112
300724.SZ,20210414,103.96,106.99,102.61,105.51,104.17,1.34,1.2864,25685.62,270544.845
300724.SZ,20210415,105.34,106.0,102.0,105.57,105.51,0.06,0.0569,18365.51,191502.495
300724.SZ,20210416,105.11,105.88,101.26,103.7,105.57,-1.87,-1.7713,20130.48,208428.385
300724.SZ,20210419,103.28,110.5,102.03,109.7,103.7,6.0,5.7859,29649.14,318359.806
300724.SZ,20210420,108.55,111.45,107.42,108.0,109.7,-1.7,-1.5497,18273.0,199386.475
300724.SZ,20210421,107.04,108.38,104.7,106.98,108.0,-1.02,-0.9444,20144.18,215024.677
300724.SZ,20210422,107.21,110.55,106.1,109.47,106.98,2.49,2.3275,20529.25,222398.901
300724.SZ,20210423,109.85,112.56,108.01,108.5,109.47,-0.97,-0.8861,24113.65,266324.511
300724.SZ,20210426,109.0,116.89,108.8,113.84,108.5,5.34,4.9217,38265.48,437669.892
300724.SZ,20210427,113.35,114.0,108.26,109.5,113.84,-4.34,-3.8124,31068.49,341582.035
300724.SZ,20210428,108.85,112.5,108.45,112.09,109.5,2.59,2.3653,26767.96,297199.571
300724.SZ,20210429,113.0,115.29,107.32,107.76,112.09,-4.33,-3.863,32607.36,360741.386
300724.SZ,20210430,106.62,113.89,105.65,110.46,107.76,2.7,2.5056,36250.03,401421.638
300724.SZ,20210506,111.32,115.58,107.0,111.24,110.46,0.78,0.7061,38594.46,430113.813
300724.SZ,20210507,111.0,112.48,102.17,103.85,111.24,-7.39,-6.6433,33036.14,349202.425
300724.SZ,20210510,103.8,103.8,95.21,97.59,103.85,-6.26,-6.0279,48876.02,478904.165
300724.SZ,20210511,95.87,97.73,94.0,96.1,97.59,-1.49,-1.5268,22711.61,217792.165
300724.SZ,20210512,95.01,96.27,91.6,94.39,96.1,-1.71,-1.7794,31683.2,297795.721
300724.SZ,20210513,93.39,94.37,89.35,90.01,94.39,-4.38,-4.6403,38884.28,352763.478
300724.SZ,20210514,89.08,91.4,87.01,91.37,90.01,1.36,1.5109,40541.89,362958.862
300724.SZ,20210517,91.38,96.42,90.02,94.1,91.37,2.73,2.9879,43940.38,411734.142
300724.SZ,20210518,94.46,96.71,93.71,93.93,94.1,-0.17,-0.1807,32007.07,303825.173
300724.SZ,20210519,93.97,97.39,93.01,95.72,93.93,1.79,1.9057,22508.98,214659.891
300724.SZ,20210520,96.89,96.89,94.87,96.81,95.72,1.09,1.1387,22926.73,220189.66
300724.SZ,20210521,97.0,99.75,95.36,96.27,96.81,-0.54,-0.5578,23012.67,223589.823
300724.SZ,20210524,95.29,97.4,93.5,97.18,96.27,0.91,0.9453,23148.5,222463.793
300724.SZ,20210525,97.0,98.67,96.61,97.9,97.18,0.72,0.7409,22131.77,215515.404
300724.SZ,20210526,97.89,98.79,93.3,93.84,97.9,-4.06,-4.1471,28678.19,272660.826
300724.SZ,20210527,93.99,99.3,93.9,98.0,93.84,4.16,4.4331,35790.54,348907.35
300724.SZ,20210528,99.87,105.31,98.43,105.1,98.0,7.1,7.2449,50245.62,515678.47
300724.SZ,20210531,105.2,115.2,105.2,115.0,105.1,9.9,9.4196,71441.9,791865.812
300724.SZ,20210601,113.0,119.48,111.11,118.8,115.0,3.8,3.3043,50452.2,588337.352
300724.SZ,20210602,130.68,130.68,120.51,121.8,118.8,3.0,2.5253,69810.79,870321.016
300724.SZ,20210603,122.21,122.35,111.72,112.0,121.8,-9.8,-8.046,57411.86,661356.213
300724.SZ,20210604,110.93,113.39,108.0,110.86,111.82,-0.96,-0.8585,39286.69,436721.236
300724.SZ,20210607,111.0,113.5,108.5,111.26,110.86,0.4,0.3608,30577.63,339827.585
300724.SZ,20210608,110.73,113.23,105.12,106.69,111.26,-4.57,-4.1075,36626.01,397234.046
300724.SZ,20210609,106.59,107.58,104.12,105.15,106.69,-1.54,-1.4434,21200.57,223603.554
300724.SZ,20210610,106.51,111.5,105.15,109.66,105.15,4.51,4.2891,41024.92,448853.975
300724.SZ,20210611,109.66,115.2,107.68,112.0,109.66,2.34,2.1339,43619.63,488757.762
300724.SZ,20210615,113.18,115.26,109.17,111.51,112.0,-0.49,-0.4375,42463.7,475601.839
300724.SZ,20210616,110.68,112.5,101.55,102.61,111.51,-8.9,-7.9813,48810.9,513122.395
300724.SZ,20210617,103.15,105.48,100.99,102.5,102.61,-0.11,-0.1072,37417.2,384520.819
300724.SZ,20210618,102.63,108.2,102.63,104.65,102.5,2.15,2.0976,41552.98,435626.917
300724.SZ,20210621,103.0,115.5,102.89,115.18,104.65,10.53,10.0621,61453.57,683352.788
300724.SZ,20210622,114.98,115.0,108.64,110.5,115.18,-4.68,-4.0632,48363.72,536273.903
300724.SZ,20210623,110.77,114.63,109.16,111.62,110.5,1.12,1.0136,41702.92,467113.619
300724.SZ,20210624,110.55,115.0,109.7,112.5,111.62,0.88,0.7884,46864.16,527180.557
300724.SZ,20210625,111.71,118.5,111.02,114.29,112.5,1.79,1.5911,48749.23,562653.973
300724.SZ,20210628,114.45,118.26,111.5,113.9,114.29,-0.39,-0.3412,44116.64,502444.388
300724.SZ,20210629,113.85,120.7,112.16,117.8,113.9,3.9,3.4241,68066.45,797379.989
300724.SZ,20210630,119.68,120.0,114.17,116.01,117.8,-1.79,-1.5195,56967.65,666604.464
300724.SZ,20210701,116.62,117.28,109.05,110.55,116.01,-5.46,-4.7065,44246.69,496284.721
300724.SZ,20210702,108.22,108.34,101.82,102.22,110.55,-8.33,-7.5351,66433.94,689169.312
300724.SZ,20210705,102.13,104.79,99.99,103.54,102.22,1.32,1.2913,41778.43,427195.349
300724.SZ,20210706,102.8,104.28,94.8,98.6,103.54,-4.94,-4.7711,62563.79,619187.095
300724.SZ,20210707,97.5,104.72,95.4,104.65,98.6,6.05,6.1359,80681.24,812454.999
300724.SZ,20210708,104.0,110.29,102.0,106.73,104.65,2.08,1.9876,79944.03,863799.662
300724.SZ,20210709,106.6,115.25,103.01,114.08,106.73,7.35,6.8865,71028.77,777042.301
300724.SZ,20210712,116.0,118.58,113.38,116.94,114.08,2.86,2.507,78413.07,910118.932
300724.SZ,20210713,116.0,127.87,115.41,119.89,116.94,2.95,2.5227,79659.87,965197.836
300724.SZ,20210714,118.4,125.0,117.01,119.54,119.89,-0.35,-0.2919,64083.98,773378.924
300724.SZ,20210715,121.0,130.09,118.5,128.64,119.54,9.1,7.6125,90141.69,1128930.678
300724.SZ,20210716,129.0,138.67,128.0,131.55,128.64,2.91,2.2621,85571.65,1142440.199
300724.SZ,20210719,133.0,142.0,133.0,136.46,131.55,4.91,3.7324,77557.3,1067959.141
300724.SZ,20210720,135.16,139.93,128.19,136.4,136.46,-0.06,-0.044,82407.02,1104580.54
300724.SZ,20210721,140.31,141.12,133.8,137.0,136.4,0.6,0.4399,70496.35,960640.263
300724.SZ,20210722,136.48,141.5,131.19,140.18,137.0,3.18,2.3212,63520.77,867856.261
300724.SZ,20210723,150.0,168.22,150.0,168.22,140.18,28.04,20.0029,111371.29,1838508.441
300724.SZ,20210726,163.18,167.5,145.5,159.33,168.22,-8.89,-5.2847,137401.86,2140439.974
300724.SZ,20210727,157.8,159.97,139.6,141.37,159.33,-17.96,-11.2722,103446.44,1557513.647
300724.SZ,20210728,137.15,145.0,133.5,144.2,141.37,2.83,2.0018,87191.41,1236683.424
300724.SZ,20210729,148.0,163.6,145.19,158.01,144.2,13.81,9.577,94281.61,1432470.454
300724.SZ,20210730,154.97,174.88,152.81,162.5,158.01,4.49,2.8416,89021.91,1445621.146
300724.SZ,20210802,158.59,165.0,150.58,157.76,162.5,-4.74,-2.9169,78672.96,1242687.0
300724.SZ,20210803,155.99,157.72,141.11,145.5,157.76,-12.26,-7.7713,83492.33,1227461.159
300724.SZ,20210804,144.07,158.28,144.07,154.49,145.5,8.99,6.1787,70812.78,1079124.386
300724.SZ,20210805,153.0,165.85,152.03,161.5,154.49,7.01,4.5375,74994.76,1208044.639
300724.SZ,20210806,157.63,169.0,154.7,167.27,161.5,5.77,3.5728,67756.34,1105201.846
300724.SZ,20210809,162.0,164.68,151.0,152.13,167.27,-15.14,-9.0512,73292.4,1139635.572
300724.SZ,20210810,156.0,163.69,148.88,154.5,152.13,2.37,1.5579,74587.46,1160209.781
300724.SZ,20210811,142.0,153.22,140.0,150.0,154.5,-4.5,-2.9126,87959.21,1308711.62
300724.SZ,20210812,149.36,150.0,143.5,147.6,150.0,-2.4,-1.6,58109.16,854058.053
300724.SZ,20210813,145.18,157.6,145.12,148.49,147.6,0.89,0.603,55770.95,842886.275
300724.SZ,20210816,151.03,161.98,151.03,160.02,148.49,11.53,7.7648,83233.54,1314522.601
300724.SZ,20210817,157.38,171.77,157.37,160.52,160.02,0.5,0.3125,85945.32,1411369.133
300724.SZ,20210818,160.02,172.52,160.02,164.14,160.52,3.62,2.2552,79508.02,1333323.487
300724.SZ,20210819,177.9,193.8,175.55,186.9,164.14,22.76,13.8662,96703.12,1780652.015
300724.SZ,20210820,182.0,209.33,182.0,201.5,186.9,14.6,7.8117,117634.47,2311949.376
300724.SZ,20210823,200.0,210.8,191.51,199.98,201.5,-1.52,-0.7543,126378.86,2532731.56
300724.SZ,20210824,202.0,202.0,188.0,192.83,199.98,-7.15,-3.5754,110749.72,2144446.22
300724.SZ,20210825,190.2,199.84,189.7,194.0,192.83,1.17,0.6068,88165.81,1712254.997
300724.SZ,20210826,190.11,198.0,187.89,188.88,194.0,-5.12,-2.6392,78982.98,1518749.301
300724.SZ,20210827,188.9,202.0,184.03,194.7,188.88,5.82,3.0813,108003.8,2076169.922
300724.SZ,20210830,199.79,210.0,185.08,200.9,194.7,6.2,3.1844,106003.6,2105900.138
300724.SZ,20210831,197.77,205.99,196.01,205.99,200.9,5.09,2.5336,69130.6,1391741.863
300724.SZ,20210901,208.5,208.59,168.93,171.37,205.99,-34.62,-16.8066,130745.03,2385828.623
300724.SZ,20210902,169.0,183.75,168.9,179.0,171.37,7.63,4.4524,84215.37,1494286.711
300724.SZ,20210903,178.9,185.88,159.01,164.55,179.0,-14.45,-8.0726,112942.11,1917431.545
300724.SZ,20210906,162.41,168.5,157.11,165.97,164.55,1.42,0.863,74261.17,1209347.275
300724.SZ,20210907,165.01,169.2,158.88,167.39,165.97,1.42,0.8556,67906.95,1117167.091
300724.SZ,20210908,167.0,169.4,152.11,154.7,167.39,-12.69,-7.5811,91511.11,1442770.107
300724.SZ,20210909,155.01,156.5,149.8,155.1,154.7,0.4,0.2586,73310.45,1120829.295
300724.SZ,20210910,155.2,157.9,150.51,157.37,155.1,2.27,1.4636,59346.97,919188.713
300724.SZ,20210913,155.97,164.0,146.63,148.5,157.37,-8.87,-5.6364,73103.65,1098601.086
300724.SZ,20210914,150.48,151.8,147.0,148.86,148.5,0.36,0.2424,60110.67,900246.21
300724.SZ,20210915,149.5,154.99,148.08,153.92,148.86,5.06,3.3992,64089.8,979269.302
300724.SZ,20210916,155.0,159.56,146.01,146.23,153.92,-7.69,-4.9961,67269.94,1024977.12
300724.SZ,20210917,145.31,148.04,138.02,141.5,146.23,-4.73,-3.2346,65349.72,923652.306
300724.SZ,20210922,138.0,143.91,137.09,139.2,141.5,-2.3,-1.6254,36115.06,505788.631
300724.SZ,20210923,140.0,141.2,136.0,137.58,139.2,-1.62,-1.1638,51468.93,712521.07
300724.SZ,20210924,138.0,145.0,135.6,140.33,137.58,2.75,1.9988,71838.24,1010127.024
300724.SZ,20210927,140.35,141.08,132.18,135.99,140.33,-4.34,-3.0927,62826.15,856049.957
300724.SZ,20210928,134.02,140.33,134.02,135.17,135.99,-0.82,-0.603,37376.73,511569.232
300724.SZ,20210929,134.01,136.18,131.0,131.2,135.17,-3.97,-2.937,32528.95,432263.308
300724.SZ,20210930,132.18,138.88,130.53,137.4,131.2,6.2,4.7256,50471.05,683179.341
300724.SZ,20211008,138.1,139.56,129.86,130.72,137.4,-6.68,-4.8617,40012.14,530974.152
300724.SZ,20211011,130.58,132.88,127.4,128.0,130.72,-2.72,-2.0808,33019.37,427497.19
300724.SZ,20211012,129.4,130.03,124.36,125.53,128.0,-2.47,-1.9297,44156.24,558450.235
300724.SZ,20211013,126.6,136.5,125.52,133.15,125.53,7.62,6.0703,59314.57,785890.018
300724.SZ,20211014,135.37,141.79,134.01,138.75,133.15,5.6,4.2058,69827.36,970446.991
300724.SZ,20211015,136.0,142.0,133.5,140.1,138.75,1.35,0.973,63502.68,877762.543
300724.SZ,20211018,140.0,145.1,136.12,138.1,140.1,-2.0,-1.4276,59290.69,824254.086
300724.SZ,20211019,138.35,139.72,136.2,139.17,138.1,1.07,0.7748,54432.96,753397.815
300724.SZ,20211020,137.2,150.42,137.05,146.85,139.17,7.68,5.5184,78231.59,1137189.139
300724.SZ,20211021,146.66,146.66,139.11,141.6,146.85,-5.25,-3.5751,58448.96,831395.832
300724.SZ,20211022,142.44,142.85,137.25,137.32,141.6,-4.28,-3.0226,42438.6,587243.069
300724.SZ,20211025,136.79,145.5,136.0,142.89,137.32,5.57,4.0562,55865.71,794045.634
300724.SZ,20211026,141.77,142.89,138.55,139.02,142.89,-3.87,-2.7084,47616.41,667857.233
300724.SZ,20211027,139.02,145.02,137.0,138.6,139.02,-0.42,-0.3021,84866.73,1189822.636
300724.SZ,20211028,137.92,138.99,127.3,128.85,138.6,-9.75,-7.0346,102392.62,1342143.819
300724.SZ,20211029,124.29,124.29,103.85,114.58,128.85,-14.27,-11.0749,244667.45,2691491.024
300724.SZ,20211101,111.16,117.59,109.23,114.65,114.58,0.07,0.0611,104797.64,1197503.096
300724.SZ,20211102,114.01,117.24,111.84,112.96,114.65,-1.69,-1.4741,75608.22,861707.681
300724.SZ,20211103,113.0,120.88,112.0,119.3,112.96,6.34,5.6126,90889.8,1058694.894
300724.SZ,20211104,124.99,131.7,124.99,128.83,119.3,9.53,7.9883,119772.62,1539255.084
300724.SZ,20211105,128.83,135.58,124.6,130.1,128.83,1.27,0.9858,96831.82,1268110.945
300724.SZ,20211108,127.68,129.63,121.01,123.02,130.1,-7.08,-5.442,94247.22,1164447.158
300724.SZ,20211109,125.51,126.8,121.44,124.11,123.02,1.09,0.886,74337.59,920126.822
300724.SZ,20211110,124.27,125.11,107.65,110.17,124.11,-13.94,-11.232,207005.29,2323092.041
300724.SZ,20211111,110.09,110.7,104.02,104.5,110.17,-5.67,-5.1466,145936.98,1545846.14
300724.SZ,20211112,105.0,107.65,103.02,105.41,104.5,0.91,0.8708,108289.72,1144277.974
300724.SZ,20211115,106.0,107.0,102.35,103.0,105.41,-2.41,-2.2863,97110.37,1008652.203
300724.SZ,20211116,101.8,103.71,99.11,100.0,103.0,-3.0,-2.9126,93673.0,947243.139
300724.SZ,20211117,99.51,102.48,98.89,101.15,100.0,1.15,1.15,91559.34,919940.212
300724.SZ,20211118,101.38,109.37,100.55,106.35,101.15,5.2,5.1409,171115.25,1803012.299
300724.SZ,20211119,110.0,112.0,106.3,110.45,106.35,4.1,3.8552,132624.18,1449056.082
300724.SZ,20211122,110.45,115.5,109.6,113.05,110.45,2.6,2.354,104320.62,1178550.142
300724.SZ,20211123,113.62,127.77,113.62,121.41,113.05,8.36,7.395,195858.21,2391361.945
300724.SZ,20211124,121.0,125.19,118.12,121.99,121.41,0.58,0.4777,118706.57,1443136.544
300724.SZ,20211125,122.02,125.25,119.0,121.3,121.99,-0.69,-0.5656,69561.67,850760.876
300724.SZ,20211126,120.7,124.6,118.81,121.31,121.3,0.01,0.0082,97139.94,1185171.639
300724.SZ,20211129,118.65,131.26,118.5,126.54,121.31,5.23,4.3113,123988.93,1572727.687
300724.SZ,20211130,130.9,131.0,120.02,121.2,126.54,-5.34,-4.22,122454.76,1506726.203
300724.SZ,20211201,120.19,122.89,118.68,121.58,121.2,0.38,0.3135,91373.4,1103388.559
300724.SZ,20211202,120.64,123.93,119.11,119.3,121.58,-2.28,-1.8753,71255.74,859707.65
300724.SZ,20211203,119.0,120.0,113.8,115.35,119.3,-3.95,-3.311,121091.53,1395154.098
300724.SZ,20211206,114.2,118.58,114.08,114.47,115.35,-0.88,-0.7629,64688.36,750997.742
300724.SZ,20211207,115.34,118.36,114.21,116.3,114.47,1.83,1.5987,72350.3,836468.0
300724.SZ,20211208,116.99,117.98,113.3,115.62,116.3,-0.68,-0.5847,70178.02,807562.828
300724.SZ,20211209,114.2,116.4,113.33,114.28,115.62,-1.34,-1.159,73810.03,847728.775
300724.SZ,20211210,114.28,119.69,113.6,118.5,114.28,4.22,3.6927,122090.9,1436606.019
300724.SZ,20211213,118.45,121.95,117.68,117.84,118.5,-0.66,-0.557,82971.96,989340.466
300724.SZ,20211214,116.6,119.5,116.22,117.2,117.84,-0.64,-0.5431,48218.86,566036.483
300724.SZ,20211215,125.0,129.8,121.78,123.0,117.2,5.8,4.9488,198743.67,2509051.898
300724.SZ,20211216,123.77,130.23,122.3,130.13,123.0,7.13,5.7967,150259.25,1911678.612
300724.SZ,20211217,129.0,129.5,124.57,125.07,130.13,-5.06,-3.8884,99018.31,1249351.741
300724.SZ,20211220,124.1,128.15,121.25,126.44,125.07,1.37,1.0954,90957.77,1137595.22
300724.SZ,20211221,125.99,129.6,122.69,126.53,126.44,0.09,0.0712,71501.09,901254.904
300724.SZ,20211222,126.12,126.3,116.8,117.65,126.53,-8.88,-7.0181,96205.78,1168141.518
300724.SZ,20211223,115.9,117.0,110.3,112.09,117.65,-5.56,-4.7259,117995.54,1331142.499
300724.SZ,20211224,112.98,113.8,105.1,106.03,112.09,-6.06,-5.4064,109078.27,1178218.271
300724.SZ,20211227,104.48,107.0,102.7,103.0,106.03,-3.03,-2.8577,75752.89,791990.629
300724.SZ,20211228,103.5,108.77,103.25,108.45,103.0,5.45,5.2913,75556.05,803366.101
300724.SZ,20211229,108.0,111.88,105.88,110.33,108.45,1.88,1.7335,71938.86,781081.552
300724.SZ,20211230,109.3,111.78,109.0,110.1,110.33,-0.23,-0.2085,40470.95,446647.903
300724.SZ,20211231,112.16,115.0,111.57,114.3,110.1,4.2,3.8147,57100.26,646725.084
300724.SZ,20220104,113.01,113.78,105.28,106.5,114.3,-7.8,-6.8241,83100.8,893983.337
300724.SZ,20220105,106.67,107.56,103.51,104.19,106.5,-2.31,-2.169,51893.3,545100.959
300724.SZ,20220106,103.19,106.62,101.8,105.99,104.19,1.8,1.7276,50721.56,530657.65
300724.SZ,20220107,105.02,108.8,105.0,105.94,105.99,-0.05,-0.0472,54543.84,583528.797
300724.SZ,20220110,104.64,105.73,102.64,102.99,105.94,-2.95,-2.7846,48333.45,500456.256
300724.SZ,20220111,103.0,103.88,99.5,99.92,102.99,-3.07,-2.9809,63211.34,636653.498
300724.SZ,20220112,101.0,104.28,100.52,103.64,99.92,3.72,3.723,53871.51,555926.592
300724.SZ,20220113,103.0,103.46,100.03,100.21,103.64,-3.43,-3.3095,38922.1,393548.979
300724.SZ,20220114,99.5,102.17,98.9,100.3,100.21,0.09,0.0898,34849.79,350753.919
300724.SZ,20220117,100.3,100.72,96.29,97.34,100.3,-2.96,-2.9511,56016.58,547573.413
300724.SZ,20220118,97.34,98.13,95.48,95.99,97.34,-1.35,-1.3869,45034.43,434829.787
300724.SZ,20220119,93.2,95.5,90.8,91.9,95.99,-4.09,-4.2609,77167.07,714769.095
300724.SZ,20220120,92.66,92.9,85.97,86.39,91.9,-5.51,-5.9956,110348.54,970433.009
300724.SZ,20220121,86.1,88.2,83.98,84.34,86.39,-2.05,-2.373,84815.44,726816.291
300724.SZ,20220124,84.5,89.49,84.02,89.04,84.34,4.7,5.5727,67749.2,592800.531
300724.SZ,20220125,88.2,90.58,86.95,87.0,89.04,-2.04,-2.2911,52186.18,463015.839
300724.SZ,20220126,89.0,89.88,86.61,87.43,87.0,0.43,0.4943,42043.54,369518.875
300724.SZ,20220127,87.44,89.22,84.6,84.9,87.43,-2.53,-2.8937,43714.05,377588.632
300724.SZ,20220128,85.37,86.99,81.7,81.94,84.9,-2.96,-3.4865,54691.86,456705.674
300724.SZ,20220207,82.66,83.69,80.0,81.2,81.94,-0.74,-0.9031,73522.74,600793.768
300724.SZ,20220208,81.29,81.62,77.81,79.65,81.2,-1.55,-1.9089,55621.75,440015.31
300724.SZ,20220209,79.45,80.73,77.9,80.33,79.65,0.68,0.8537,52302.21,414877.711
300724.SZ,20220210,80.3,81.2,77.57,78.16,80.33,-2.17,-2.7014,51285.54,402501.443
300724.SZ,20220211,77.61,78.17,75.5,75.75,78.16,-2.41,-3.0834,49505.42,379714.879
300724.SZ,20220214,75.02,76.76,73.4,74.17,75.75,-1.58,-2.0858,76958.65,575250.89
300724.SZ,20220215,74.58,76.44,73.45,76.43,74.17,2.26,3.0471,91245.83,688057.214
300724.SZ,20220216,76.57,77.5,75.5,76.14,76.43,-0.29,-0.3794,50133.07,382437.185
300724.SZ,20220217,75.97,80.18,75.72,78.45,76.14,2.31,3.0339,125059.42,981448.821
300724.SZ,20220218,77.1,78.58,75.75,76.79,78.45,-1.66,-2.116,75374.98,577039.466
300724.SZ,20220221,76.01,77.3,75.41,76.38,76.79,-0.41,-0.5339,49290.27,376110.601
300724.SZ,20220222,76.66,79.21,75.78,77.85,76.38,1.47,1.9246,118187.99,918090.327
300724.SZ,20220223,78.37,84.64,78.14,83.22,77.85,5.37,6.8979,146090.57,1203365.905
300724.SZ,20220224,83.0,89.32,82.65,86.3,83.22,3.08,3.701,192976.76,1664493.089
300724.SZ,20220225,87.99,89.56,84.86,85.6,86.3,-0.7,-0.8111,114193.57,987499.955
300724.SZ,20220228,85.59,88.38,84.31,87.88,85.6,2.28,2.6636,98225.61,850955.435
300724.SZ,20220301,90.57,91.36,85.0,85.42,87.88,-2.46,-2.7993,104148.32,908735.938
300724.SZ,20220302,85.01,87.29,83.0,86.3,85.42,0.88,1.0302,78851.71,669145.565
300724.SZ,20220303,86.78,87.33,84.0,84.24,86.3,-2.06,-2.387,52029.4,441530.39
300724.SZ,20220304,83.78,86.75,83.29,84.08,84.24,-0.16,-0.1899,63007.89,536685.949
300724.SZ,20220307,83.18,85.0,81.15,81.7,84.08,-2.38,-2.8306,53885.5,443817.687
300724.SZ,20220308,81.99,85.49,80.08,80.48,81.7,-1.22,-1.4933,89047.48,740021.797
300724.SZ,20220309,83.0,85.0,76.0,80.33,80.48,-0.15,-0.1864,96056.45,774842.586
300724.SZ,20220310,83.39,85.5,81.19,84.58,80.33,4.25,5.2907,134002.65,1121654.831
300724.SZ,20220311,82.49,83.77,78.71,80.52,84.58,-4.06,-4.8002,108612.08,879244.713
300724.SZ,20220314,79.39,79.39,75.51,75.51,80.52,-5.01,-6.2221,83742.33,645856.078
300724.SZ,20220315,74.28,77.83,72.72,74.36,75.51,-1.15,-1.523,76998.66,580909.784
300724.SZ,20220316,76.01,76.99,70.81,75.0,74.36,0.64,0.8607,112250.94,829065.165
300724.SZ,20220317,76.34,81.5,75.8,79.8,75.0,4.8,6.4,130869.4,1033182.325
300724.SZ,20220318,79.0,79.49,76.2,78.02,79.8,-1.78,-2.2306,76267.36,591232.636
300724.SZ,20220321,78.61,82.88,77.68,80.88,78.02,2.86,3.6657,85699.23,691844.121
300724.SZ,20220322,81.5,81.6,79.0,79.55,80.88,-1.33,-1.6444,52653.75,420171.632
300724.SZ,20220323,80.16,82.87,79.03,80.25,79.55,0.7,0.8799,65431.38,531046.755
300724.SZ,20220324,80.28,80.28,76.3,78.28,80.25,-1.97,-2.4548,65926.63,512342.722
300724.SZ,20220325,78.82,80.8,75.4,75.4,78.28,-2.88,-3.6791,60992.31,472585.802
300724.SZ,20220328,75.05,75.9,72.92,73.66,75.4,-1.74,-2.3077,48423.11,359578.236
300724.SZ,20220329,74.08,75.51,72.17,72.42,73.66,-1.24,-1.6834,53786.33,396942.428
300724.SZ,20220330,72.99,76.99,72.52,76.33,72.42,3.91,5.3991,74179.03,557729.215
300724.SZ,20220331,75.94,75.99,72.6,73.4,76.33,-2.93,-3.8386,60325.58,445038.051
300724.SZ,20220401,72.78,74.57,71.9,72.98,73.4,-0.42,-0.5722,41642.6,304629.837
